frame,timestamp,confidence,AU04_c,AU12_c,AU15_c,AU01_r,AU04_r,AU06_r,AU12_r,AU15_r,AU17_r
24411,813.667,0.968077,0,1,0,0.0,3.18006,1.06087,0.0,0.0,0.0
24412,813.7,0.955135,0,1,0,0.0,2.68561,0.988505,0.0,0.503709,0.690763
24413,813.733,0.943563,0,1,0,0.0,2.33454,0.929298,0.540317,0.0,0.627122
24414,813.767,0.957547,0,1,0,0.0,1.81981,0.867904,0.657165,0.0,0.0
24415,813.8,0.952419,0,1,0,0.0,1.91453,1.04745,0.558866,0.0,0.0
24416,813.833,0.963315,0,1,0,0.665163,2.55663,0.908938,0.0,0.0,0.0
24417,813.867,0.967379,0,1,0,0.0,2.77696,0.898069,0.0,0.0,0.0
24418,813.9,0.96812,1,1,0,0.0,2.70378,0.937095,0.0,0.0,0.0
24419,813.933,0.967841,1,1,0,0.0,2.68555,1.01316,0.594817,0.0,0.0
24420,813.967,0.975629,1,1,0,0.0,2.47308,0.863552,0.691614,0.0,0.0
24421,814.0,0.968372,1,1,0,0.0,2.42847,0.793353,0.0,0.0,0.0
24422,814.033,0.961944,1,1,0,0.0,2.49881,0.67505,0.531729,0.0,0.0
24423,814.067,0.956385,1,1,0,0.0,2.08574,0.618786,0.648003,0.0,0.0
24424,814.1,0.941585,0,1,0,0.0,2.00619,0.578494,0.0,0.0,0.0
24425,814.133,0.936401,0,1,0,0.0,1.41526,0.711644,0.607645,0.0,0.0
24426,814.167,0.936803,0,1,0,0.0,1.87888,0.83727,0.0,0.0,0.0
24427,814.2,0.938739,0,1,0,0.0,2.45511,0.768042,0.0,0.0,0.0
24428,814.233,0.965662,0,1,0,0.0,2.32734,0.846343,0.0,0.0,0.0
24429,814.267,0.968535,0,1,0,0.588682,1.87555,0.716821,0.0,0.0,0.0
24430,814.3,0.964993,0,1,0,0.0,2.02571,0.773529,0.538297,0.0,0.0
24431,814.333,0.967531,1,1,0,0.574186,1.84087,0.763739,0.0,0.0,0.0
24432,814.367,0.928911,0,1,0,0.59007,1.42936,0.760109,0.0,0.0,0.0
24433,814.4,0.946187,0,1,0,0.0,1.93932,0.654039,0.0,0.0,0.0
24434,814.433,0.936935,0,1,0,0.0,2.18799,0.720325,0.0,0.0,0.0
24435,814.467,0.926887,0,1,0,0.702524,2.48044,0.680955,0.0,0.0,0.0
24436,814.5,0.921596,0,1,0,0.614973,2.28784,0.655727,0.0,0.0,0.0
24437,814.533,0.966448,0,1,0,0.78811,1.9281,0.734988,0.0,0.0,0.0
24438,814.567,0.969573,1,1,0,0.82401,1.78677,0.770311,0.0,0.0,0.0
24439,814.6,0.891318,1,1,0,1.00855,1.83804,0.828623,0.0,0.0,0.0
24440,814.633,0.920966,0,1,0,0.68728,2.45717,0.639208,0.0,0.0,0.0
24441,814.667,0.9207,0,1,0,0.749721,2.37006,0.602753,0.0,0.0,0.0
24442,814.7,0.923484,0,1,0,0.0,2.42196,0.576743,0.0,0.0,0.0
24443,814.733,0.913944,0,1,0,0.0,2.38371,0.622896,0.0,0.0,0.635707
24444,814.767,0.953116,0,1,0,0.0,2.84832,0.603691,0.0,0.691834,0.612069
24445,814.8,0.959039,1,1,0,0.0,2.47517,0.579839,0.0,0.0,0.56297
24446,814.833,0.958153,1,1,1,0.0,2.58699,0.0,0.0,0.0,0.712375
24447,814.867,0.963998,1,1,0,0.0,2.77537,0.544612,0.0,0.0,0.602013
24448,814.9,0.953215,1,1,0,0.0,2.60762,0.693097,0.0,0.0,0.0
24449,814.933,0.951057,1,1,0,0.509965,2.83441,0.647318,0.0,0.0,0.563559
24450,814.967,0.944072,1,1,0,0.0,2.4713,0.539729,0.0,0.0,0.0
24451,815.0,0.942781,1,1,0,0.0,2.52095,0.0,0.0,0.0,0.698551
24452,815.033,0.942925,1,1,0,0.0,2.34553,0.0,0.0,0.0,0.813095
24453,815.067,0.941631,1,1,0,0.0,2.46269,0.0,0.0,0.0,0.793228
24454,815.1,0.937004,1,1,1,0.858461,2.02039,0.0,0.0,0.0,0.832863
24455,815.133,0.939913,1,1,0,0.854527,1.82106,0.544155,0.0,0.0,0.646319
24456,815.167,0.942647,1,1,0,1.125,1.76042,0.520508,0.0,0.0,0.0
24457,815.2,0.944731,0,1,0,1.39518,1.54235,0.0,0.616684,0.0,0.0
24458,815.233,0.948916,0,1,0,1.36051,1.73415,0.0,0.571301,0.0,0.0
24459,815.267,0.940929,0,1,0,1.61711,1.18722,0.0,0.550041,0.0,0.0
24460,815.3,0.944918,0,1,0,1.49757,1.27855,0.0,0.0,0.0,0.0
24461,815.333,0.945371,0,1,0,1.4894,1.21773,0.0,0.546828,0.0,0.0
24462,815.367,0.947969,0,1,0,1.43689,1.02198,0.0,0.0,0.0,0.0
24463,815.4,0.950633,0,1,0,1.40009,0.813147,0.595072,0.0,0.0,0.0
24464,815.433,0.962521,0,1,0,1.10457,0.665792,0.681383,0.0,0.0,0.551169
24465,815.467,0.961615,0,1,0,1.08205,0.0,0.690923,0.0,0.0,0.0
24466,815.5,0.962395,0,1,0,1.12544,0.0,0.694644,0.0,0.0,0.547525
24467,815.533,0.963671,0,1,0,1.28441,0.0,0.632222,0.0,0.0,0.0
24468,815.567,0.968292,0,1,0,1.29658,0.0,0.619303,0.0,0.0,0.611842
24469,815.6,0.973722,0,1,0,1.604,0.0,0.561599,0.0,0.0,0.0
24470,815.633,0.975189,0,1,0,1.72071,0.0,0.556719,0.0,0.0,0.0
24471,815.667,0.978681,0,1,0,1.94183,0.0,0.534938,0.0,0.0,0.0
24472,815.7,0.979789,0,1,0,1.96922,0.0,0.0,0.0,0.0,0.0
24473,815.733,0.980114,0,1,0,2.01333,0.0,0.0,0.0,0.0,0.0
24474,815.767,0.978415,0,1,0,2.08464,0.0,0.0,0.0,0.0,0.0
24475,815.8,0.977968,0,1,0,2.6262,0.0,0.0,0.0,0.0,0.0
24476,815.833,0.977977,0,1,0,2.73683,0.0,0.0,0.0,0.0,0.0
24477,815.867,0.977102,0,1,0,2.64796,0.0,0.0,0.0,0.0,0.0
24478,815.9,0.975557,0,1,0,2.88372,0.0,0.0,0.0,0.0,0.0
24479,815.933,0.976792,0,1,0,2.80026,0.0,0.0,0.0,0.0,0.0
24480,815.967,0.975242,0,1,0,2.64987,0.0,0.0,0.0,0.0,0.0
24481,816.0,0.975361,0,1,0,2.68378,0.0,0.0,0.0,0.0,0.0
24482,816.033,0.974583,0,1,0,2.78372,0.0,0.0,0.0,0.0,0.0
24483,816.067,0.972243,0,1,0,3.05155,0.0,0.0,0.0,0.0,0.0
24484,816.1,0.972067,0,1,0,2.57954,0.0,0.0,0.0,0.0,0.0
24485,816.133,0.975139,0,1,0,2.57396,0.0,0.0,0.0,0.0,0.0
24486,816.167,0.974545,0,1,0,2.70174,0.0,0.0,0.0,0.0,0.0
24487,816.2,0.980548,0,1,0,2.40305,0.0,0.0,0.0,0.658841,0.0
24488,816.233,0.983019,0,1,0,1.95995,0.0,0.0,0.0,0.0,0.0
24489,816.267,0.983151,0,1,0,1.51882,0.0,0.0,0.0,0.0,0.0
24490,816.3,0.984227,0,1,0,1.10112,0.0,0.0,0.0,0.0,0.0
24491,816.333,0.981431,0,1,0,0.919391,0.0,0.0,0.0,0.0,0.0
24492,816.367,0.981077,0,1,0,0.965013,0.0,0.0,0.0,0.0,0.0
24493,816.4,0.980002,0,1,0,1.07346,0.0,0.0,0.0,0.0,0.0
24494,816.433,0.97746,0,1,0,1.29753,0.0,0.0,0.0,0.0,0.0
24495,816.467,0.982001,0,1,0,1.5553,0.0,0.0,0.0,0.0,0.0
24496,816.5,0.982989,0,1,0,1.5271,0.0,0.0,0.0,0.0,0.0
24497,816.533,0.976955,0,1,0,1.36724,0.0,0.0,0.550171,0.0,0.0
24498,816.567,0.971368,0,1,0,1.36562,0.0,0.0,0.0,0.0,0.0
24499,816.6,0.970822,0,1,0,1.23078,0.0,0.0,0.0,0.0,0.0
24500,816.633,0.973356,0,1,0,1.50821,0.0,0.0,0.0,0.0,0.0
24501,816.667,0.972276,0,1,0,1.56086,0.0,0.52478,0.0,0.0,0.0
24502,816.7,0.970966,0,1,0,1.56491,0.0,0.561543,0.0,0.0,0.0
24503,816.733,0.971289,0,1,0,1.64492,0.0,0.528323,0.0,0.0,0.0
24504,816.767,0.970233,0,1,0,2.16655,0.0,0.502731,0.635426,0.0,0.0
24505,816.8,0.956191,0,1,0,2.31963,0.0,0.0,0.553734,0.0,0.0
24506,816.833,0.934993,0,1,0,2.54899,0.0,0.0,0.53065,0.0,0.0
24507,816.867,0.932627,0,1,0,2.39259,0.0,0.0,0.8747,0.0,0.0
24508,816.9,0.939051,0,1,0,2.87049,0.0,0.0,0.822918,0.0,0.0
24509,816.933,0.96938,0,1,0,3.19079,0.0,0.0,0.568344,0.0,0.0
24510,816.967,0.964143,0,1,0,2.84949,0.0,0.520672,0.0,0.0,0.0
24511,817.0,0.970379,0,1,0,2.5601,0.0,0.513291,0.0,0.0,0.0
24512,817.033,0.967923,0,1,0,2.49264,0.0,0.676788,0.506992,0.0,0.0
24513,817.067,0.969479,0,1,0,2.10012,0.0,0.693583,0.576666,0.0,0.0
24514,817.1,0.96972,0,1,0,1.99907,0.0,0.628215,0.55641,0.0,0.0
24515,817.133,0.971182,0,1,0,1.82478,0.0,0.605971,0.599147,0.0,0.0
24516,817.167,0.96978,0,1,0,1.60874,0.0,0.514512,0.641631,0.0,0.0
24517,817.2,0.969736,0,1,0,1.64905,0.0,0.0,0.908011,0.0,0.0
24518,817.233,0.970941,0,1,0,1.56002,0.0,0.0,0.692127,0.0,0.0
24519,817.267,0.968129,0,1,0,1.21,0.0,0.0,0.658733,0.0,0.0
24520,817.3,0.969996,0,1,0,1.11506,0.0,0.0,0.720008,0.0,0.0
24521,817.333,0.966767,0,1,0,1.115,0.0,0.0,0.607257,0.0,0.0
24522,817.367,0.962439,0,1,0,0.915538,0.0,0.0,0.523796,0.0,0.0
24523,817.4,0.964786,0,1,0,0.942282,0.0,0.0,0.591827,0.0,0.0
24524,817.433,0.964806,0,1,0,0.785016,0.0,0.0,0.515367,0.0,0.0
24525,817.467,0.968251,0,1,0,0.750778,0.0,0.0,0.514823,0.0,0.0
24526,817.5,0.969121,0,1,0,0.873085,0.0,0.0,0.508355,0.0,0.54489
24527,817.533,0.969533,0,1,0,0.86774,0.0,0.0,0.0,0.0,0.0
24528,817.567,0.970276,0,1,0,1.26951,0.61006,0.0,0.0,0.0,0.0
24529,817.6,0.967662,0,1,0,1.07798,0.648859,0.0,0.0,0.0,0.551758
24530,817.633,0.967824,0,1,1,1.73745,0.702387,0.0,0.0,0.0,0.620502
24531,817.667,0.96868,0,1,1,1.99966,0.0,0.0,0.0,0.0,0.728259
24532,817.7,0.966067,0,1,1,1.93343,0.59148,0.0,0.0,0.0,0.754244
24533,817.733,0.96673,0,1,1,1.98766,0.0,0.0,0.0,0.0,0.75327
24534,817.767,0.967504,0,1,1,1.91685,0.0,0.0,0.0,0.0,0.65485
24535,817.8,0.971537,0,1,1,2.05925,0.588965,0.0,0.0,0.0,0.853909
24536,817.833,0.966928,0,1,1,1.93071,0.630988,0.0,0.0,0.0,0.668286
24537,817.867,0.968014,0,1,1,1.79043,0.605333,0.0,0.0,0.0,0.909325
24538,817.9,0.970016,0,1,1,2.0544,0.647942,0.0,0.0,0.0,0.819031
24539,817.933,0.972312,0,1,1,2.26201,1.23537,0.0,0.0,0.0,0.86048
24540,817.967,0.972445,0,1,1,2.34318,1.30255,0.0,0.0,0.0,0.75939
24541,818.0,0.971998,0,1,1,2.40999,1.41117,0.0,0.0,0.0,0.872527
24542,818.033,0.973629,0,1,1,2.44092,1.28782,0.0,0.0,0.0,0.728535
24543,818.067,0.976111,0,1,1,2.14499,1.29794,0.0,0.0,0.0,0.715509
24544,818.1,0.978015,0,1,1,2.08948,1.3552,0.0,0.0,0.0,0.651334
24545,818.133,0.977786,0,1,1,1.88324,1.11803,0.0,0.0,0.0,0.520946
24546,818.167,0.977207,0,1,0,1.97588,0.635361,0.0,0.0,0.0,0.616816
24547,818.2,0.976263,0,1,0,1.86405,0.658793,0.0,0.0,0.0,0.547397
24548,818.233,0.975904,0,1,0,1.82313,0.869648,0.0,0.0,0.0,0.0
24549,818.267,0.975334,0,1,0,1.69073,0.633003,0.0,0.0,0.0,0.0
24550,818.3,0.975754,0,1,0,1.72443,0.744457,0.0,0.0,0.0,0.0
24551,818.333,0.977508,0,1,0,1.47376,0.632158,0.0,0.0,0.0,0.0
24552,818.367,0.97885,0,1,0,1.49661,0.540143,0.0,0.0,0.0,0.0
24553,818.4,0.97983,0,1,0,0.0,0.572432,0.0,0.0,0.0,0.0
24554,818.433,0.977779,0,1,0,0.0,0.554602,0.0,0.0,0.0,0.0
24555,818.467,0.974571,0,1,0,0.93533,0.0,0.0,0.0,0.0,0.0
24556,818.5,0.972487,0,1,0,1.50876,0.0,0.0,0.0,0.0,0.0
24557,818.533,0.962792,0,1,0,1.68595,0.0,0.0,0.0,0.0,0.0
24558,818.567,0.962326,0,1,0,1.71999,0.0,0.0,0.0,0.0,0.0
24559,818.6,0.957772,0,1,0,1.6862,0.0,0.0,0.0,0.0,0.0
24560,818.633,0.973245,0,1,0,1.33887,0.0,0.0,0.0,0.0,0.0
24561,818.667,0.974495,0,1,0,0.964558,0.0,0.0,0.0,0.0,0.0
24562,818.7,0.969398,0,1,0,1.0604,0.0,0.0,0.0,0.0,0.0
24563,818.733,0.966955,0,1,0,0.870655,0.0,0.0,0.0,0.0,0.0
24564,818.767,0.971071,0,1,0,0.63849,0.0,0.0,0.0,0.0,0.0
24565,818.8,0.971478,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24566,818.833,0.963078,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24567,818.867,0.932571,0,1,0,0.608697,0.0,0.0,0.0,0.0,0.0
24568,818.9,0.943458,0,1,0,0.653053,0.0,0.0,0.0,0.0,0.0
24569,818.933,0.937308,0,1,0,0.835843,0.0,0.0,0.0,0.0,0.0
24570,818.967,0.948798,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24571,819.0,0.970636,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24572,819.033,0.964202,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24573,819.067,0.961978,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24574,819.1,0.962717,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24575,819.133,0.949837,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24576,819.167,0.925077,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24577,819.2,0.936459,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24578,819.233,0.892709,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24579,819.267,0.937216,1,1,0,0.502004,0.0,0.0,0.0,0.0,0.0
24580,819.3,0.944541,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24581,819.333,0.939688,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24582,819.367,0.937018,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24583,819.4,0.939093,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24584,819.433,0.939232,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24585,819.467,0.879186,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24586,819.5,0.907581,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24587,819.533,0.892348,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24588,819.567,0.899145,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24589,819.6,0.920263,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24590,819.633,0.954556,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24591,819.667,0.952918,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24592,819.7,0.950757,1,1,0,0.0,0.821395,0.0,0.0,0.0,0.0
24593,819.733,0.94067,1,1,0,0.0,0.528175,0.0,0.0,0.0,0.0
24594,819.767,0.898711,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24595,819.8,0.904331,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24596,819.833,0.91332,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24597,819.867,0.917856,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24598,819.9,0.960857,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24599,819.933,0.963924,0,1,0,0.0,0.907204,0.0,0.0,0.0,0.0
24600,819.967,0.96232,0,1,0,0.0,0.672829,0.0,0.0,0.0,0.0
24601,820.0,0.958946,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24602,820.033,0.9557,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24603,820.067,0.94994,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24604,820.1,0.944708,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24605,820.133,0.943397,0,1,0,0.0,0.0,0.0,0.558644,0.0,0.0
24606,820.167,0.942824,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24607,820.2,0.948882,0,1,0,0.0,0.557297,0.0,0.503121,0.0,0.0
24608,820.233,0.95502,0,1,0,0.0,0.523743,0.0,0.0,0.0,0.0
24609,820.267,0.951856,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24610,820.3,0.935425,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24611,820.333,0.935839,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24612,820.367,0.93718,0,1,0,0.0,0.0,0.0,0.501643,0.0,0.0
24613,820.4,0.9413,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24614,820.433,0.92505,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24615,820.467,0.931396,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24616,820.5,0.937036,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24617,820.533,0.927344,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24618,820.567,0.861699,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24619,820.6,0.894943,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24620,820.633,0.894391,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24621,820.667,0.900982,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24622,820.7,0.913182,0,1,0,0.0,0.578348,0.0,0.0,0.0,0.0
24623,820.733,0.943706,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24624,820.767,0.944722,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24625,820.8,0.948346,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24626,820.833,0.915556,0,1,0,0.0,0.0,0.0,0.509401,0.0,0.0
24627,820.867,0.91465,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24628,820.9,0.92202,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24629,820.933,0.923962,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24630,820.967,0.963217,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24631,821.0,0.962731,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24632,821.033,0.960355,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24633,821.067,0.953387,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24634,821.1,0.944742,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24635,821.133,0.938924,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24636,821.167,0.934119,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24637,821.2,0.937235,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24638,821.233,0.941905,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24639,821.267,0.951823,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24640,821.3,0.96355,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24641,821.333,0.968852,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24642,821.367,0.971452,0,1,0,0.0,0.517002,0.0,0.0,0.0,0.0
24643,821.4,0.967461,0,1,0,0.0,0.0,0.0,0.51464,0.0,0.0
24644,821.433,0.965628,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24645,821.467,0.956582,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
24646,821.5,0.958353,0,1,0,0.74133,0.0,0.0,0.0,0.0,0.0
24647,821.533,0.955276,0,1,0,1.02473,0.0,0.0,0.0,0.0,0.0
24648,821.567,0.946618,0,1,0,1.11887,0.0,0.0,0.0,0.0,0.0
24649,821.6,0.963896,0,1,0,1.04222,0.810834,0.0,0.0,0.0,0.0
24650,821.633,0.954839,1,1,0,1.26567,1.16149,0.0,0.0,0.0,0.0
24651,821.667,0.950056,1,1,0,1.62357,1.53022,0.59768,0.0,0.534464,0.0
24652,821.7,0.950613,1,1,1,1.65856,1.90208,0.530022,0.0,0.795962,0.501298
24653,821.733,0.938657,1,1,1,1.69583,1.75772,0.503863,0.0,0.0,0.562299
24654,821.767,0.927041,1,1,0,1.6546,1.73784,0.592338,0.0,0.556693,0.568793
24655,821.8,0.930671,1,1,0,1.59033,2.33858,0.58241,0.0,0.565775,0.0
24656,821.833,0.932545,1,1,0,1.55864,2.09781,0.647374,0.0,0.0,0.627264
24657,821.867,0.940713,1,1,0,1.58466,2.73891,0.635483,0.0,0.720945,0.575259
24658,821.9,0.940294,1,1,0,1.6505,2.78272,0.631411,0.0,0.582049,0.514879
24659,821.933,0.940989,1,1,0,1.40006,2.5261,0.690794,0.0,0.0,0.558057
24660,821.967,0.935769,1,1,0,1.56058,2.2935,0.551195,0.0,0.0,0.0
24661,822.0,0.935476,1,1,0,1.09657,2.21245,0.0,0.0,0.51915,0.579283
24662,822.033,0.936064,1,1,0,1.01901,2.12591,0.614185,0.0,0.0,0.0
24663,822.067,0.944813,1,1,0,0.7333,2.50437,0.642894,0.0,0.0,0.0
24664,822.1,0.943141,1,1,0,0.0,2.50153,0.676182,0.0,0.0,0.0
24665,822.133,0.935393,1,1,0,0.532345,2.47774,0.555592,0.0,0.736996,0.531995
24666,822.167,0.935986,1,1,0,0.619574,2.59827,0.0,0.0,0.619389,0.703391
24667,822.2,0.940141,1,1,0,0.564747,2.42099,0.0,0.0,1.02345,0.862963
24668,822.233,0.934388,1,1,0,0.807924,2.31186,0.0,0.0,0.778613,0.747005
24669,822.267,0.939756,1,1,0,0.622951,2.54099,0.0,0.0,0.670957,0.656009
24670,822.3,0.939907,1,1,0,0.540255,2.47269,0.0,0.0,0.553613,0.622928
24671,822.333,0.946398,1,1,0,0.622014,2.41688,0.0,0.0,0.579429,0.642669
24672,822.367,0.941115,1,1,0,0.757226,2.48333,0.0,0.0,0.506768,0.513321
24673,822.4,0.948529,1,0,0,0.0,2.68139,0.0,0.0,0.788928,0.514224
24674,822.433,0.946396,1,0,0,0.606711,2.47949,0.0,0.0,0.796441,0.0
24675,822.467,0.940471,1,0,0,0.629526,2.27791,0.0,0.0,0.584664,0.0
24676,822.5,0.934381,1,0,0,0.0,2.49104,0.0,0.0,0.0,0.526097
24677,822.533,0.925564,1,0,0,0.0,2.57563,0.0,0.0,0.0,0.68918
24678,822.567,0.937428,1,0,1,0.0,2.46894,0.0,0.0,0.529266,0.751062
24679,822.6,0.947291,1,0,1,0.585502,2.51785,0.0,0.0,0.0,0.743488
24680,822.633,0.967919,1,1,1,0.0,2.41613,0.0,0.0,0.0,0.0
24681,822.667,0.962487,1,1,1,0.803117,2.54338,0.0,0.0,0.61421,0.0
24682,822.7,0.962229,1,1,1,0.80389,2.62706,0.0,0.0,0.761132,0.0
24683,822.733,0.957198,1,1,1,0.968861,2.58052,0.0,0.0,0.650439,0.0
24684,822.767,0.953435,1,1,1,0.822332,2.51621,0.0,0.0,0.0,0.0
24685,822.8,0.958526,1,1,1,0.927377,2.53842,0.0,0.0,0.576369,0.0
24686,822.833,0.96452,1,1,1,0.81468,2.41602,0.0,0.0,0.62493,0.0
24687,822.867,0.965968,1,1,0,0.66804,2.58874,0.0,0.0,0.564881,0.0
24688,822.9,0.951801,1,1,0,0.583466,2.63683,0.0,0.0,0.5112,0.0
24689,822.933,0.955088,1,1,1,0.553197,2.461,0.0,0.0,0.0,0.0
24690,822.967,0.956918,1,0,1,0.544027,2.27351,0.0,0.0,0.0,0.0
24691,823.0,0.961713,1,0,1,0.0,2.35969,0.0,0.0,0.54396,0.0
24692,823.033,0.950211,1,1,1,0.0,2.43104,0.0,0.0,0.635634,0.0
24693,823.067,0.956042,1,1,1,0.504376,2.50193,0.0,0.0,0.694257,0.0
24694,823.1,0.963244,1,1,0,0.586228,2.4876,0.0,0.0,0.72379,0.0
24695,823.133,0.962031,1,1,0,0.671415,2.41613,0.542905,0.0,0.0,0.0
24696,823.167,0.963205,1,1,0,0.0,2.40871,0.0,0.0,0.0,0.0
24697,823.2,0.953518,1,1,1,0.0,2.23652,0.0,0.0,0.0,0.684015
24698,823.233,0.959991,1,1,1,0.0,2.16544,0.0,0.0,0.0,0.746091
24699,823.267,0.968342,1,1,1,0.0,2.12248,0.0,0.0,0.613145,0.568179
24700,823.3,0.971953,1,1,1,0.0,2.094,0.0,0.0,0.0,0.0
24701,823.333,0.972819,1,1,1,0.0,2.38651,0.508252,0.0,0.0,0.551139
24702,823.367,0.967767,1,1,1,0.0,2.2351,0.562125,0.0,0.0,0.0
24703,823.4,0.963233,1,1,0,0.0,2.272,0.650004,0.0,0.556491,0.508972
24704,823.433,0.962202,1,1,0,0.587254,2.32332,0.588652,0.0,0.578553,0.507839
24705,823.467,0.966371,1,1,1,0.0,2.48891,0.0,0.0,0.756517,0.0
24706,823.5,0.964587,1,1,0,0.0,2.52118,0.0,0.0,0.738278,0.0
24707,823.533,0.962772,1,0,1,0.671716,2.42448,0.0,0.0,0.522125,0.0
24708,823.567,0.963376,1,0,1,0.608273,2.52912,0.0,0.0,0.0,0.0
24709,823.6,0.958569,1,1,0,0.0,2.46372,0.0,0.0,0.0,0.0
24710,823.633,0.960492,1,1,0,0.537695,2.57381,0.69164,0.0,0.0,0.0
24711,823.667,0.96046,1,1,0,0.0,2.45339,0.808516,0.0,0.0,0.0
24712,823.7,0.957726,1,1,0,0.574166,2.28537,0.815565,0.0,0.0,0.0
24713,823.733,0.95577,1,1,0,0.0,2.27794,0.798888,0.0,0.609791,0.0
24714,823.767,0.952497,1,1,0,0.548964,2.27513,0.859392,0.0,0.646702,0.0
24715,823.8,0.952768,1,1,0,0.523998,2.05105,0.926616,0.0,0.0,0.0
24716,823.833,0.947689,1,1,0,0.0,2.47175,1.02243,0.0,0.617576,0.0
24717,823.867,0.945292,1,1,0,0.0,2.558,0.821993,0.0,0.0,0.0
24718,823.9,0.953813,1,1,0,0.0,2.45729,0.549239,0.0,0.0,0.798901
24719,823.933,0.954913,1,1,0,0.0,2.45487,0.597023,0.0,0.0,0.828181
24720,823.967,0.964842,1,1,1,0.0,2.53753,0.609626,0.0,0.637483,0.833816
24721,824.0,0.965924,1,1,0,0.0,2.27104,0.64008,0.0,0.551837,0.739694
24722,824.033,0.96757,1,1,0,0.706558,2.22103,0.758718,0.0,0.0,0.763512
24723,824.067,0.96674,1,1,1,0.0,2.36107,0.736585,0.0,0.558249,0.722465
24724,824.1,0.967128,1,1,0,0.0,2.59426,0.939188,0.0,0.0,0.705327
24725,824.133,0.965945,1,1,1,0.0,2.70179,0.911604,0.0,0.724951,0.679364
24726,824.167,0.961671,1,1,0,0.694214,2.1546,0.663708,0.0,0.59342,0.562192
24727,824.2,0.952547,1,1,0,0.686447,2.06107,0.0,0.0,0.0,0.57006
